;
; List of EISA style PnP Device ID Codes
;
; Version 5; 29-12-98; added/updated creative Labs stuff
;
; Use a TAB, not a SPACE between the EISA ID and the Description!!!
;
;

ICU0580	Future Domain TMC-850xx (8-bit) SCSI
ICU0590	Future Domain TMC-885/TMC-860 SCSI
ICU05A0	Future Domain TMC-16xx SCSI
ICU05B0	Future Domain TMC-16xx SCSI
ICU05C0	Promise Technology DC-2030 IDE
ICU05D0	Promise Technology DC-2031 IDE
ICU05E0	Promise Technology DC-2040 SCSI
ICU05F0	Ultrastor ULTRA14F SCSI
ICU0600	Ultrastor ULTRA12C/12F ESDI
ICU0610	Ultrastor ULTRA15C IDE
ICU0620	Longshine LCS-6624/6624G IDE
ICU0630	Longshine LCS-6631/6631F SCSI
ICU0640	Intel EtherExpress TPE Hub
ICU0650	US Robotics Sportster 9600/PC Modem w/V.42BIS
ICU0660	Zoom AFC FAX Modem
ICU0680	DFI DIO-500 Serial/Parallel I/O Card
ICU0681	DFI DIO-200 Serial/Parallel I/O Card
ICU0690	Practical Peripherals PM9600FX Modem/FAX
ICU06A0	Practical Peripherals PM2400 Modem
ICU06B0	Zoom VFP V.32bis FAX Modem
ICU06C0	Zoom VP V.32bis Modem
ICU06D0	Zoom AMC 2400 Modem
ICU06E0	Cardinal MVP96IF 9600 Baud FAX/Modem
ICU06E1	Cardinal MVP144DSP Modem
ICU06E2	Cardinal MVP144IF Modem
ICU06E3	Cardinal MVP192I Modem
ICU06E4	Cardinal MVP24IF Soft V.42 Modem
ICU06E5	PC Logic FAX144DM
ICU06E6	PC Logic FAX144I
ICU06E7	PC Logic FAX192I
ICU06E8	PC Logic 24I-SRF-Soft V.42
ICU06F0	Cardinal MB2296SR 9600 Baud FAX/Modem
ICU06F1	Zoom/Voice FaxModem VFP 14.4V
ICU0700	Hayes Accura 2400B Modem
ICU0710	US Robotics Sportster 2400/PC Modem
ICU0720	US Robotics Sportster 14,400/PC FAX/Modem
ICU0730	Intel SatisFAXtion Modem/200
ICU0740	Racal InterLan NI5210-10BT
ICU0750	Racal InterLan NI6510-UTP
ICU0760	Intel Smart Video Recorder
ICU0770	Diamond Stealth Pro
ICU0780	Diamond SpeedStar 24X VGA
ICU0790	Video Seven WIN.PRO card
ICU0800	Video Seven WIN.VGA card
ICU0810	BOCA Super X Accelerator VGA
ICU0820	Metheus Premier 928
ICU0830	GraphicsENGINE ULTRA Series
ICU0840	Cardinal VIDEO spectrum
ICU0850	SigmaDesigns Legend 24LX
ICU0860	Hercules Graphite Card
ICU0870	Focus GUIVGA
ICU0880	AIR AVIEW2V SVGA
ICU0890	NDI Volante Warp Series Warp10
ICU0900	NDI Volante Warp Series Warp10LB & 24LB
ICU0910	Alpha Cyber Audio
ICU0920	Genoa SuperVGA 6000 Series
ICU0950	Acculogic sIDE-3/plus
ICU0960	Alpha Research S4251 ISA
ICU0970	CMS Enhancement Universal AT/XT Card
ICU0980	Eastern IDC-747
ICU1000	NCL538/NCL539
ICU1010	NCL538B
ICU1020	NCL538C
ICU1030	easyCACHE IDE/easyCACHEPro IDE
ICU1040	Plus Development HARDCARD II XL
ICU1050	Plus Development HARDCARD II
ICU1060	Seagate ST05A
ICU1080	Silicon ADP60
ICU1090	Silicon ADP65
ICU1100	Adaptec AHA-1520/1522 SCSI/FDC
ICU1120	Bustek BT-542B
ICU1130	Bustek BT-542S/BT-542D
ICU1140	Computer Electronik Infosys C5610
ICU1150	Computer Electronik Infosys C5630
ICU1160	Computer Electronik Infosys C5635
ICU1181	DPT PM2001 SmartConnex SCSI
ICU1190	Quantum ISA-200S
ICU1200	easyCACHE SCSI/easyCACHEPro SCSI
ICU1230	Procomp S-DCB
ICU1240	Procomp USA, Incorporated S-DCB
ICU1250	Rancho RT10-AT
ICU1260	SMS OMTI-810/812/820/822
ICU1300	IBM Token-Ring 16/4 Adapter
ICU1310	Thomas TC-4045
ICU1331	DPT PM2011 SmartCache Plus SCSI
ICU1341	DPT PM2021 SmartCache III SCSI
ICU1360	SyQuest SQ08 IDE
ICU1550	Accton Etherpair-8 (EN1801)
ICU1560	Alta EtherCombo-16 T/C
ICU1570	Cabletron E2110
ICU1580	IBM Token-Ring PC Adapter
ICU1581	IBM Token-Ring PC Adapter II
ICU1590	InvisibleLAN Ethernet Combo/2000
ICU1600	Kodiak ~16 10BT
ICU1610	Ansel NC2000 Rev. D
ICU1620	IMC EtherNIC/8
ICU1630	GVC NIC-2000BT
ICU1640	Katron 16TB
ICU1650	Longshine LCS-8634T (REV.A)
ICU1660	Madge Smart 16/4 PC Ringnode
ICU1670	Madge Smart AT Ringnode
ICU1680	Micom NP600/A
ICU1690	Novell NE1000(Assembly #950-054401)
ICU1700	Novell RX-Net 810-114-001 (Rev. B,C and D)
ICU1710	Novell RX-Net 810-114-001 (Rev. E,F and G)
ICU1720	PureLAN
ICU1730	Pure PDI515
ICU1740	Western Digital WD8013E
ICU1750	3COM 3C501 EtherLink
ICU1751	3COM 3C509 EtherLink
ICU1900	Generic PCMCIA to ISA Adapter with 82366SL
ICU1910	OAK OTI-087
ICU1911	OAK OTI-107
ICU1920	Oak Mozart Audio
ICU1930	Turtle Beach MultiSound 16-bit
ICU1940	Gateway2000 16BA,16AZ, & 16A Audio Card
ICU1950	Gateway2000 16MV Sound Card
ICU1951	Gateway2000 16MVL Sound Card
ICU1952	LMSI CD_ROM Card
ICU1960	Intel 82091AA (AIP) Evaluation
ICU1970	Sony CD-ROM
ICU1980	Mitsumi CD-ROM (FX001D)
ICU1990	Cardinal Digital Sound Pro
ICU1991	Cardinal Digital Sound Pro Plus
ICU1992	Cardinal Digital Sound Pro Wavetable
ICU1993	Cardinal Digital Sound Pro Plus Wavetable
ICU1994	PC Logic Sonic 16
ICU1995	PC Logic Sonic Wave
ICU19A0	Cardinal SnapPlus Video Capture w VGA
ICU19B0	Gateway2000 Telepath 14.4 ISA Modem
ICU19C0	MIO-400KF Card
ICU19D0	NE 2000plus
IIN0B01	Intel TokenExpress(tm) ISA/8
INI6100	Initio INI-6100/6102 SCSI Host
INT0011	Intel i486 82350DT EISA Evaluation Board
INT0021	Intel i386 82350DT EISA Evaluation Board
INT0031	Intel i486 SX 82350DT EISA Evaluation Board
INT0051	Intel i486 50 MHz WT 82350DT EISA Evaluation Board
INT0701	Intel TokenExpress(tm) ISA 16/4
INT0703	Intel TokenExpress(tm) ISA/16s
INT0902	Intel TokenExpress EISA 16/4 Token-Ring
INT1000	Intel EtherExpress16/16TP
INT1010	Intel EtherExpress Flash32 Ethernet Adapter
INT1020	Intel TokenExpress(TM) PRO
INT1028	Intel TokenExpress(TM) ISA 16/P
INT1030	Intel EtherExpress PRO/10 PnP
INT1031	Intel EtherExpress(TM) PRO/10+
INT1050	Intel Video Capture Board
INT1060	Intel EtherExpress PRO/100 EISA
INT1070	Intel Audio/Video Board Device 0
INT1071	Intel Audio/Video Board Device 1
INT1080	Intel Audio/ISDN Board
INT1201	Intel TokenExpress 32bit EISA 16/4
INT31A0	Intel Xxpress-Premium Motherboard
ISA0000	Standard I/O Card (2xSerial, 1xParallel)
ISA0001	Standard VGA Card
ISA0002	Sound Card
ISAB701	Iomega PC2x SCSI Adapter
ISAB702	Iomega PC2F 8-bit SCSI Host Adapters
ISAB703	Iomega PC1600/PC800 SCSI Adapter
ISAB704	Iomega PC80/90 SCSI Adapter
ITC1001	Intel i486 EISA Evaluation Board
IVM0000	Iiyama LP-10xx ProLite
IVM0200	Iiyama Vision Master MF-8617
IVM0300	Iiyama Vision Master MF-8617A
IVM0400	Iiyama MT-0017
IVM1500	Iiyama Vision Master MF-8515G
IVM1510	Iiyama Vision Master MF-8515F
IVM1700	Iiyama Vision Master MF-8617E/T
IVM1701	Iiyama Vision Master MF-8617ES
IVM1730	Iiyama Vision Master Pro MT-9017E/T
IVM1731	Iiyama Vision Master Pro MT-9017ES
IVM2100	Iiyama Vision Master MF-8221E/T
IVM2130	Iiyama Vision Master Pro MT-9021E/T
KML0001	Mouse Kensington Expert
KTC0201	Kingston EtheRx KNE21xx Series
KTC2000	Kingston EtheRx KNE20 PnP ISA Adapter
KYE0001	Genius Easy Mouse
KYE0003	Genius NetMouse
LCS1001	LCS-8734 Ethernet
LGI8001	Mouse Logitech
LGI8002	Mouse Logitech
LGI800D	Mouse Logitech
LNE2000	Linksys Ether16 LAN Card
MAG00E3	MAG InnoVision DX17T
MAG11A6	MAG InnoVision DX1495
MAG15F4	MAG InnoVision DX1595
MAG4561	MAG InnoVision 410V2
MAG5541	MAG InnoVision DX500AV
MAG5620	MAG InnoVision DX1595
MAG5624	MAG InnoVision DX15T
MAG5662	MAG InnoVision 510V2
MAG5743	MAG InnoVision DJ530
MAG7626	MAG InnoVision DX1795
MAG7663	MAG InnoVision 710V2
MAG7740	MAG InnoVision DX700T
MAG7746	MAG InnoVision DJ700
MAG7747	MAG InnoVision DJ702e
MAG7748	MAG InnoVision DJ702e
MAG7752	MAG InnoVision DJ707
MAG7764	MAG InnoVision 720V2
MAG7842	MAG InnoVision DX715T
MAG7854	MAG InnoVision DJ717
MAG9156	MAG InnoVision DJ920
MAG9157	MAG InnoVision DJ925T
MDG0002	Madge Smart 16/4 EISA Ringnode
MDG0004	Madge Smart 16/4 EISA Ringnode Mk3
MDG0101	Madge Smart 16/4 ISA Client PnP Ringnode
MDY1900	Microdyne NE2500 Ethernet Adapter
MDY1901	Microdyne NE2500T Ethernet Adapter
MEI1604	Panasonic TX-D2151W-ES
MEI1610	Panasonic TX-D2151NM
MEL0040	Mitsubishi Diamond Pro 21TX (THN9105)
MEL2040	Mitsubishi Diamond Pro 20X (FR8905)
MEL4040	Mitsubishi Diamond Pro 17TX (TFG8705)
MEL408F	Mitsubishi Diamond Scan 15VX (SD58xx)
MEL409F	Mitsubishi RD15M
MEL40C0	Mitsubishi Diamond Pro 87TXM (TFM8705)
MEL6040	Mitsubishi Diamond Scan 17H (FFF8705)
MEL6140	Mitsubishi Diamond Scan 17HX
MEL8040	Mitsubishi Diamond Pro 15H (SD57xxC)
MIR0101	miroMAGIC Intelligent Graphics Board
MIR0721	miroPROOFSCREEN C21107
MIR0928	miroCRYSTAL / MAGIC / RAINBOW Video Adapter
MIR6815	miroD1568
MIR6817	miroPROOFSCREEN C1768
MIR6917	miroD1769
MIR8217	miroPROOFSCREEN C1782
MIR8520	miroPROOFSCREEN C2085 E
MIR8521	miroPROOFSCREEN C2185
MIR9321	miroPROOFSCREEN C2193
MON1423	Daewoo CMC-1423B1
MON1427	Daewoo CMC-1427X1
MON1502	Daewoo CMC-1502B1
MON1505	Daewoo CMC-1505X
MON1507	Daewoo CMC-1507X1
MON1703	Daewoo CMC-1703B
MON1704	Daewoo CMC-1704C
MOT1190	Motorola Lifestyle 28.8 Internal
MTC0001	MITAC 1450FV
MTC0002	MITAC 1564FS/D
MTC0003	MITAC 1450FD
MTC0004	MITAC 1769FD
MTX0150	Matrox MGA Graphics Accelerator Card
NAN0400	NANAO USA F2-15
NAN0401	NANAO USA F2-17
NAN0402	NANAO USA F2-17EX
NAN0403	NANAO USA F2-21
NAN0404	NANAO USA FX2-21
NAN0405	NANAO USA FlexScan T2-17TS
NAN0406	NANAO FlexScan 6600
NAN0502	NANAO 9060S
NAN0503	NANAO 9065S
NAN0506	NANAO 9070U
NAN0507	NANAO 9080i
NAN0508	NANAO 9400i
NAN0509	NANAO 9500
NAN050A	NANAO FlexScan F340iW
NAN050B	NANAO FlexScan F550i
NAN050C	NANAO FlexScan F550iW
NAN050D	NANAO FlexScan F560iW
NAN050E	NANAO FlexScan F750i
NAN050F	NANAO FlexScan F760iW
NAN0510	NANAO FlexScan F780iW
NAN0511	NANAO FlexScan T560i
NAN0512	NANAO FlexScan T660i
NAN0513	NANAO USA FlexScan T2-17
NAN0514	NANAO USA FlexScan T2-20
NAN0580	NANAO USA FlexScan 6300
NAN0800	NANAO FlexScan 33F
NAN0802	NANAO FlexScan 88F
NAN0805	NANAO FlexScan 54T
NAN0882	NANAO FlexScan 52F
NAN0900	NANAO FlexScan 6500
NAN0902	NANAO 9060S
NAN0906	NANAO 9070U
NAN0907	NANAO 9080i
NAN090A	NANAO FlexScan F347
NAN090B	NANAO FlexScan F550i
NAN090C	NANAO FlexScan F557
NAN090F	NANAO FlexScan 77F
NAN0910	NANAO FlexScan F780iJ
NAN0911	NANAO FlexScan T560iJ
NAN0912	NANAO FlexScan T660iJ
NAN0913	NANAO FlexScan 56T
NAN0914	NANAO FlexScan 68T
NAN098A	NANAO FlexScan F347II
NAN098C	NANAO FlexScan 55F
NAN098F	NANAO FlexScan 76F
NAN0991	NANAO FlexScan T567
NAN0993	NANAO FlexScan 53T
NEC2FB2	NEC LCD200
NEC3782	NEC LCD400
NEC37FA	NEC MultiSync XV14
NEC37FB	NEC MultiSync XV14
NEC3A66	NEC MultiSync C400
NEC3C00	NEC MultiSync XE15
NEC3C0A	NEC MultiSync XP15
NEC3C14	NEC MultiSync XV15
NEC3C1E	NEC MultiSync XE15
NEC3D5E	NEC MultiSync XV15+
NEC3D68	NEC MultiSync M500
NEC3D86	NEC MultiSync E500
NEC3D90	NEC MultiSync A500
NEC3E4E	NEC MultiSync C500
NEC43A8	NEC MultiSync XE17
NEC43B2	NEC MultiSync XE17
NEC43BC	NEC MultiSync XV17/XV17+
NEC43C6	NEC MultiSync M700
NEC43D0	NEC MultiSync A700
NEC4416	NEC MultiSync XP17
NEC4420	NEC MultiSync P750
NEC442A	NEC MultiSync XV17+ (-2)
NEC4434	NEC MultiSync E700
NEC533E	NEC MultiSync XE21
NEC53B6	NEC MultiSync XP21
NEC53C0	NEC MultiSync E1100
NEC53CA	NEC MultiSync P1150
NEC8201	NEC EISA SCSI Host Adapter
NIC1601	Tulip NCC16/NCC16HUB
NIC1602	Tulip NCC16/NCC16HUB
NMX0010	NeoMagic MagicGraph 128 VL
NOK0085	NOKIA 449E
NOK008D	NOKIA 449M
NOK0093	NOKIA 44BS
NOK0098	NOKIA 449X
NOK00A1	NOKIA 447Xa
NOK00A2	NOKIA 447B
NOK00A3	NOKIA 447KC
NOK00A5	NOKIA 447E
NOK00A9	NOKIA 447Xi
NOK00AB	NOKIA 447KA
NOK00AC	NOKIA 447L
NOK00AD	NOKIA 447M
NOK00B1	NOKIA 417X
NOK00B2	NOKIA 417M
NOK00B4	NOKIA 417TV
NOK00B6	NOKIA 447V
NOK00B7	NOKIA 447W
NOK00B8	NOKIA 447X
NOK00BB	NOKIA 447XAV
NOK00BC	NOKIA 447K
NOK00C1	NOKIA 445XAV
NOK00C7	NOKIA 445G
NOK00C9	NOKIA 445Xi
NOK00CB	NOKIA 445K
NOK00CD	NOKIA 445M
NOK00D0	NOKIA 445P
NOK00D2	NOKIA 445R
NOK00D8	NOKIA 445X
NOK01A0	NOKIA 447Xavc
NOK01C0	NOKIA 445Xavc
NSC8400	National Semiconductor NF3500 Network Adapter
NVL0701	Novel EISA NE3200 Ethernet
NVL0702	Novell/Anthem NE3200T
OEM5120	Token-Ring Network 16/4 Adapter II
OLC0701	HP ISA 16/4 Token-Ring (D2378A)
OLC0902	Olicom EISA 16/4 Token-Ring
OLC1201	Olicom 32 Bit EISA 16/4 Token-Ring
OLC9430	Olicom PnP Token-Ring ISA 16/4 (OC-3118)
OLC94A5	Olicom Ethernet ISA/IV Adapter
OPT0000	OPTi SoundExpression SRS Sound System
OPT0001	OPTi SoundExpression Game Port
OPT0002	OPTi SoundExpression MPU-401
OPT0005	OPTi SoundExpression SRS Sound Controller
OPT0006	OPTi PNP COM Port
OPT0007	OPTi PNP IDE Controller
OPT0931	OPTi 86C931 Audio Card
OPT9300	OPTi 930 Sound/OPL3 Device
OPT9301	OPTi 930 MPU-401 Device
OPT9310	OPTi PNP Sound System
OQI3138	OptiQuest VA656
OQI3232	OptiQuest 1562A
OQI3233	OptiQuest 1769DC
OQI3234	OptiQuest 1000S
OQI3332	OptiQuest V655
OQI3333	OptiQuest V775
OQI3432	OptiQuest V650
OQI4131	OptiQuest V641
OQI4431	OptiQuest V651
OQI4432	OptiQuest V655
OQI4637	OptiQuest 1769DC
OQI4731	OptiQuest V770
OQI4732	OptiQuest V775
PCT2880	PCtel HSP 336-Deluxe PnP
PGS003A	Princeton EO14
PGS003B	Princeton EO15
PGS003C	Princeton EO75
PGS003D	Princeton EO17
PGS003E	Princeton Ultra 17+
PGS003F	Princeton Ultra 20
PGS0049	Princeton Ultra 70F
PGS004D	Princeton Ultra 50
PGS004E	Princeton EO40
PGS004F	Princeton EO50
PGS0050	Princeton EO70
PGS0051	Princeton Ultra 40
PGS0052	Princeton EO72
PGS0055	Princeton EO74/74T
PGS0056	Princeton EO76/76T
PHL0045	Philips Brilliance AX4500
PHL0107	Philips Brilliance 107 (CM8800)
PHL0200	Philips CM0200 (15C)
PHL0201	Philips Brilliance 201CS (CM0900)
PHL0500	Philips CM0500 (20C)
PHL0700	Philips CM0700 (20T)
PHL0800	Philips CM0800 (15B)
PHL1021	Philips 201B
PHL104B	Philips 104B (CM1300)
PHL105A	Philips Brilliance 105 (CM2200)
PHL105B	Philips 105B (CM1200)
PHL105C	Philips 105S (CM1300)
PHL107B	Philips 107B (CM6800)
PHL107C	Philips 107S (CM6800)
PHL1107	Philips Brilliance 107
PHL1109	Philips Brilliance 109
PHL1121	Philips Brilliance 201
PHL114B	Magnavox MB4010 (CM1300)
PHL115B	Magnavox MB5314 (CM1200)
PHL115C	Magnavox MV5011 (CM1300)
PHL1200	Philips CM1200 (15A)
PHL1800	Philips CM1800 (15A)
PHL2000	Philips CM0200 (14B)
PHL200B	Philips 200B (CM5600)
PHL200D	Philips 200T (CM0700)
PHL201A	Philips Brilliance 201 (CM1700)
PHL201B	Philips 201B (CM0770)
PHL207C	Philips 17C6822E (107S)
PHL2600	Philips 17TCM26
PHL2800	Philips 17BCM28
PHL3800	Philips 17ACM38
PHL4500	Philips Brilliance AX4500
PHL5600	Philips CM5600 (200B)
PHL6800	Philips 107B (CM6800)
PHL700B	Philips CM0700 (21B)
PHL8000	Philips CM0800 (14A)
PHLA15B	Philips 105B (CM1300)
PHLA17B	Magnavox MB7000 (CM6800)
PHLA17C	Philips 107S (CM1300)
;
PNP0000	AT Interrupt Controller
PNP0001	EISA Interrupt Controller
PNP0002	MCA Interrupt Controller
PNP0003	APIC
PNP0004	Cyrix SLiC MP interrupt controller
PNP0100	AT Timer
PNP0101	EISA Timer
PNP0102	MCA Timer
PNP0200	AT DMA Controller
PNP0201	EISA DMA Controller
PNP0202	MCA DMA Controller
PNP0300	IBM PC/XT keyboard controller (83-key)
PNP0301	IBM PC/AT keyboard controller (86-key)
PNP0302	IBM PC/XT keyboard controller (84-key)
PNP0303	IBM Enhanced keyboard controller (101/2-key)
PNP0304	Olivetti Keyboard (83-key)
PNP0305	Olivetti Keyboard (102-key)
PNP0306	Olivetti Keyboard (86-key)
PNP0307	Microsoft Windows(R) Keyboard
PNP0308	General Input Device Emulation Interface (GIDEI)
PNP0309	Olivetti Keyboard (A101/102 key)
PNP030A	AT&T 302 keyboard
PNP030B	Reserved by Microsoft
PNP0320	Japanese 106-key keyboard A01
PNP0321	Japanese 101-key keyboard
PNP0322	Japanese AX keyboard
PNP0323	Japanese 106-key keyboard 002/003
PNP0324	Japanese 106-key keyboard 001
PNP0325	Japanese Toshiba Desktop keyboard
PNP0326	Japanese Toshiba Laptop keyboard
PNP0327	Japanese Toshiba Notebook keyboard
PNP0340	Korean 84-key keyboard
PNP0341	Korean 86-key keyboard
PNP0342	Korean Enhanced keyboard
PNP0343	Korean Enhanced keyboard 101b/c
PNP0344	Korean Enhanced keyboard 103
PNP0400	Standard LPT printer port
PNP0401	ECP printer port
PNP0500	Standard PC COM port
PNP0501	16550A-compatible COM port
PNP0502	Multiport serial device (non-intelligent 16550)
PNP0510	Generic IRDA-compatible device
PNP0600	Generic ESDI/IDE/ATA compatible hard disk controller
PNP0601	Plus Hardcard II
PNP0602	Plus Hardcard IIXL/EZ
PNP0603	Generic IDE supporting Microsoft Device Bay
PNP0604	PC standard floppy disk controller
PNP0605	HP Omnibook floppy disk controller
PNP0680	Bus Master E-IDE controller
PNP0700	PC standard floppy disk controller
PNP0701	Standard floppy controller supporting MS Device Bay
PNP0800	AT standard speaker sound
PNP0802	Microsoft Sound System compatible device
PNP0900	VGA Compatible
PNP0901	Video Seven VRAM/VRAM II/1024i
PNP0902	8514/A Compatible
PNP0903	Trident VGA
PNP0904	Cirrus Logic Laptop VGA
PNP0905	Cirrus Logic VGA
PNP0906	Tseng Labs ET4000
PNP0907	Western Digital VGA
PNP0908	Western Digital Laptop VGA
PNP0909	S3 Inc. 911/924 VGA
PNP090A	ATI Ultra Pro/Plus (Mach 32)
PNP090B	ATI Ultra (Mach 8)
PNP090C	XGA Compatible
PNP090D	ATI VGA Wonder
PNP090E	Weitek P9000 Graphics Adapter
PNP090F	Oak Technology VGA
PNP0910	Compaq QVision
PNP0911	IBM XGA/2
PNP0912	Tseng Labs W32/W32i/W32p
PNP0913	S3 Inc. 801/928/964
PNP0914	Cirrus Logic 5429/5434 (memory mapped)
PNP0915	Compaq Advanced VGA (AVGA)
PNP0916	ATI Ultra Pro Turbo (Mach64)
PNP0917	Reserved by Microsoft
PNP0918	Matrox MGA
PNP0919	Compaq QVision 2000
PNP091A	Tseng W128
PNP0930	Chips & Technologies Super VGA
PNP0931	Chips & Technologies Accelerator
PNP0940	NCR 77c22e Super VGA
PNP0941	NCR 77c32blt
PNP09FF	Plug and Play Monitors (VESA DDC)
PNP0A00	ISA Bus
PNP0A01	EISA Bus
PNP0A02	MCA Bus
PNP0A03	PCI Bus
PNP0A04	VESA/VL Bus
PNP0A05	Generic ACPI Bus
PNP0A06	Generic ACPI Extended-IO Bus (EIO bus)
PNP0B00	AT Real-Time Clock
PNP0C00	Plug and Play BIOS
PNP0C01	System Board
PNP0C02	Motherboard registers
PNP0C03	Plug and Play BIOS Event Notification Interrupt
PNP0C04	Math Coprocessor
PNP0C05	APM BIOS (Version independent)
PNP0C06	Reserved for early Plug and Play BIOS implementation
PNP0C07	Reserved for early Plug and Play BIOS implementation
PNP0C08	ACPI system board hardware
PNP0C09	ACPI Embedded Controller
PNP0C0A	ACPI Control Method Battery
PNP0C0B	ACPI Fan
PNP0C0C	ACPI power button device
PNP0C0D	ACPI lid device
PNP0C0E	ACPI sleep button device
PNP0C0F	PCI interrupt link device
PNP0C10	ACPI system indicator device
PNP0C11	ACPI thermal zone
PNP0C12	Device Bay Controller
PNP0CF0	Compaq LTE Lite Support
PNP0CF1	Compaq LTE Elite Support
PNP0E00	Intel 82365-Compatible PCMCIA Controller
PNP0E01	Cirrus Logic CL-PD6720 PCMCIA Controller
PNP0E02	VLSI VL82C146 PCMCIA Controller
PNP0E03	Intel 82365-compatible CardBus controller
PNP0F00	Microsoft Bus Mouse
PNP0F01	Microsoft Serial Mouse
PNP0F02	Microsoft InPort Mouse
PNP0F03	Microsoft PS/2-style Mouse
PNP0F04	Mouse Systems Mouse
PNP0F05	Mouse Systems 3-Button Mouse (COM2)
PNP0F06	Genius Mouse (COM1)
PNP0F07	Genius Mouse (COM2)
PNP0F08	Logitech Serial Mouse
PNP0F09	Microsoft BallPoint Serial Mouse
PNP0F0A	Microsoft Plug and Play Mouse
PNP0F0B	Microsoft Plug and Play BallPoint Mouse
PNP0F0C	Microsoft-compatible Serial Mouse
PNP0F0D	Microsoft-compatible InPort-compatible Mouse
PNP0F0E	Microsoft-compatible PS/2-style Mouse
PNP0F0F	Microsoft-compatible Serial BallPoint-compatible Mouse
PNP0F10	Texas Instruments QuickPort Mouse
PNP0F11	Microsoft-compatible Bus Mouse
PNP0F12	Logitech PS/2-style Mouse
PNP0F13	PS/2 Port for PS/2-style Mice
PNP0F14	Microsoft Kids Mouse
PNP0F15	Logitech bus mouse
PNP0F16	Logitech SWIFT device
PNP0F17	Logitech-compatible serial mouse
PNP0F18	Logitech-compatible bus mouse
PNP0F19	Logitech-compatible PS/2-style Mouse
PNP0F1A	Logitech-compatible SWIFT Device
PNP0F1B	HP Omnibook Mouse
PNP0F1C	Compaq LTE Trackball PS/2-style Mouse
PNP0F1D	Compaq LTE Trackball Serial Mouse
PNP0F1E	Microsoft Kids Trackball Mouse
PNP0F1F	Reserved by Microsoft Input Device Group
PNP0F20	Reserved by Microsoft Input Device Group
PNP0F21	Reserved by Microsoft Input Device Group
PNP0F22	Reserved by Microsoft Input Device Group
PNP0F23	Reserved by Microsoft Input Device Group
PNP0FFF	Reserved by Microsoft Systems
PNP8000	Network Adapter
PNP8001	Novell/Anthem NE3200
PNP8004	Compaq NE3200
PNP8006	Intel EtherExpress/32
PNP8008	HP EtherTwist EISA LAN Adapter/32 (HP27248A)
PNP8065	Ungermann-Bass NIUps or NIUps/EOTP
PNP8072	DEC (DE211) EtherWorks MC/TP
PNP8073	DEC (DE212) EtherWorks MC/TP_BNC
PNP8074	HP MC LAN Adapter/16 TP (PC27246)
PNP8078	DCA 10 Mb MCA
PNP807F	Racal NI9210
PNP8081	Pure Data Ethernet
PNP8096	Thomas-Conrad TC4046
PNP80C9	IBM Token Ring
PNP80CA	IBM Token Ring II
PNP80CB	IBM Token Ring II/Short
PNP80CC	IBM Token Ring 4/16Mbs
PNP80D3	Novell/Anthem NE1000
PNP80D4	Novell/Anthem NE2000
PNP80D5	NE1000 Compatible
PNP80D6	NE2000 Compatible
PNP80D7	Novell/Anthem NE1500T
PNP80D8	Novell/Anthem NE2100
PNP80D9	NE2000 Plus
PNP80DD	SMC ARCNETPC
PNP80DE	SMC ARCNET PC100, PC200
PNP80DF	SMC ARCNET PC110, PC210, PC250
PNP80E0	SMC ARCNET PC130/E
PNP80E1	SMC ARCNET PC120, PC220, PC260
PNP80E2	SMC ARCNET PC270/E
PNP80E5	SMC ARCNET PC600W, PC650W
PNP80E7	DEC DEPCA
PNP80E8	DEC (DE100) EtherWorks LC
PNP80E9	DEC (DE200) EtherWorks Turbo
PNP80EA	DEC (DE101) EtherWorks LC/TP
PNP80EB	DEC (DE201) EtherWorks Turbo/TP
PNP80EC	DEC (DE202) EtherWorks Turbo/TP_BNC
PNP80ED	DEC (DE102) EtherWorks LC/TP_BNC
PNP80EE	DEC EE101 (Built-In)
PNP80EF	DECpc 433 WS (Built-In)
PNP80F1	3Com EtherLink Plus
PNP80F3	3Com EtherLink II or IITP (8 or 16-bit)
PNP80F4	3Com TokenLink
PNP80F6	3Com EtherLink 16
PNP80F7	3Com EtherLink III
PNP80F8	3Com Generic Etherlink Plug and Play Device
PNP80FB	Thomas Conrad TC6045
PNP80FC	Thomas Conrad TC6042
PNP80FD	Thomas Conrad TC6142
PNP80FE	Thomas Conrad TC6145
PNP80FF	Thomas Conrad TC6242
PNP8100	Thomas Conrad TC6245
PNP8101	Thomas-Conrad TC4045
PNP8104	Thomas-Conrad TC4035
PNP8105	DCA 10 MB
PNP8106	DCA 10 MB Fiber Optic
PNP8107	DCA 10 MB Twisted Pair
PNP8113	Racal NI6510
PNP8114	Racal NI5210/8 or NI5210/16
PNP8119	UB pcNIU
PNP811A	UB pcNIU/ex 128K
PNP811B	UB pcNIU/ex 512K
PNP811C	Ungermann-Bass NIUpc
PNP811D	UB NIUpc/3270
PNP8120	Ungermann-Bass NIUpc/EOTP
PNP8123	SMC StarCard PLUS (WD/8003S)
PNP8124	SMC StarCard PLUS With On Board Hub (WD/8003SH)
PNP8125	SMC EtherCard PLUS (WD/8003E)
PNP8126	SMC EtherCard PLUS With Boot ROM Socket (WD/8003EBT)
PNP8127	SMC EtherCard PLUS With Boot ROM Socket (WD/8003EB)
PNP8128	SMC EtherCard PLUS TP (WD/8003WT)
PNP812A	SMC EtherCard PLUS 16 With Boot ROM Socket (WD/8013EBT)
